scian_2023,nombre
519290,Portales de búsqueda en la red y otros servicios de suministro de información (servicios de inventarios de fotografías)
712111,Museos del sector privado 
712112,Museos del sector público 
712120,Sitios históricos 
712131,Jardines botánicos y zoológicos del sector privado 
712132,Jardines botánicos y zoológicos del sector público 
712190,"Grutas, parques naturales y otros sitios del patrimonio cultural de la nación "
713210,Casinos 
713291,"Venta de billetes de lotería, pronósticos deportivos y otros boletos de sorteo "
713299,Otros juegos de azar 
721120,Hoteles con casino (operación de casinos)
711211,Deportistas profesionales (presentación de espectáculos deportivos)
711311,"Promotores del sector privado de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores de espectáculos deportivos que cuentan con instalaciones para presentarlos del sector privado)"
711312,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores de espectáculos deportivos que cuentan con instalaciones para presentarlos del sector público)"
713910,Campos de golf 
713941,Clubes deportivos del sector privado 
713942,Clubes deportivos del sector público 
713943,Centros de acondicionamiento físico del sector privado 
713944,Centros de acondicionamiento físico del sector público 
713950,Boliches 
813140,Asociaciones regulatorias de actividades recreativas 
711212,Equipos deportivos profesionales 
713992,Clubes o ligas de aficionados 
713998,Otros servicios recreativos prestados por el sector privado (salas de tiro al blanco del sector privado)
713999,Otros servicios recreativos prestados por el sector público (salas de tiro al blanco del sector público)
711211,Deportistas profesionales (deportistas profesionales)
711311,"Promotores del sector privado de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de espectáculos deportivos al aire libre que cuentan con instalaciones para presentarlos del sector privado)"
711312,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de espectáculos deportivos al aire libre que cuentan con instalaciones para presentarlos del sector público)"
711320,"Promotores de espectáculos artísticos, culturales, deportivos y similares que no cuentan con instalaciones para presentarlos (promotores y organizadores de espectáculos deportivos que no cuentan con instalaciones para presentarlos)"
713998,"Otros servicios recreativos prestados por el sector privado (operadores de pistas de carritos, campos de golf miniatura, esquí acuático, recorridos por ríos y en balsas, y otros servicios recreativos prestados por el sector privado n.c.p.*)"
713999,"Otros servicios recreativos prestados por el sector público (operadores de pistas de carritos, campos de golf miniatura, esquí acuático, recorridos por ríos y en balsas, y otros servicios recreativos prestados por el sector público n.c.p.*)"
713111,Parques de diversiones y temáticos del sector privado 
713112,Parques de diversiones y temáticos del sector público 
713113,Parques acuáticos y balnearios del sector privado (parques acuáticos del sector privado)
713114,Parques acuáticos y balnearios del sector público (parques acuáticos del sector público)
711191,Otras compañías y grupos de espectáculos artísticos del sector privado (espectáculos de carnavales del sector privado)
711192,Otras compañías y grupos de espectáculos artísticos del sector público (espectáculos de carnavales del sector público)
711311,"Promotores del sector privado de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que cuentan con instalaciones para presentarlas del sector privado)"
711312,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que cuentan con instalaciones para presentarlas del sector público)"
711320,"Promotores de espectáculos artísticos, culturales, deportivos y similares que no cuentan con instalaciones para presentarlos (promotores y organizadores de ferias que no cuentan con instalaciones para presentarlas)"
713113,Parques acuáticos y balnearios del sector privado (balnearios del sector privado)
713114,Parques acuáticos y balnearios del sector público (balnearios del sector público)
713120,Casas de juegos electrónicos 
713920,Pistas para esquiar (pistas para esquiar)
713930,Marinas turísticas 
713991,Billares 
713998,Otros servicios recreativos prestados por el sector privado (salones de baile sin venta de bebidas alcohólicas y operadores de ferias de juegos mecánicos del sector privado)
713999,Otros servicios recreativos prestados por el sector público (operadores ferias de juegos mecánicos del sector público)
813110,"Asociaciones, organizaciones y cámaras de productores, comerciantes y prestadores de servicios "
813130,Asociaciones y organizaciones de profesionistas 
813120,Asociaciones y organizaciones laborales y sindicales 
813210,Asociaciones y organizaciones religiosas 
813220,Asociaciones y organizaciones políticas 
813230,Asociaciones y organizaciones civiles 
811219,Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión (reparación y mantenimiento de computadoras y equipo periférico )
811219,Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión (reparación de equipo de comunicaciones)
811211,Reparación y mantenimiento de equipo electrónico de uso doméstico 
811410,Reparación y mantenimiento de aparatos eléctricos para el hogar y personales (reparación y mantenimiento de aparatos eléctricos para el hogar y de uso personal)
811499,Reparación y mantenimiento de otros artículos para el hogar y personales (reparación y mantenimiento de motores fuera de borda)
811430,Reparación de calzado y otros artículos de piel y cuero 
811420,Reparación de tapicería de muebles para el hogar 
811491,Cerrajerías 
811499,"Reparación y mantenimiento de otros artículos para el hogar y personales (reparación y mantenimiento de persianas, aparatos no eléctricos, instrumentos musicales, joyas, paraguas, sombreros, y otros artículos para el hogar y personales n.c.p.*)"
561740,"Servicios de limpieza de tapicería, alfombras y muebles "
812210,Lavanderías y tintorerías 
812110,Salones y clínicas de belleza y peluquerías 
812310,Servicios funerarios 
812321,Administración de cementerios pertenecientes al sector privado 
812322,Administración de cementerios pertenecientes al sector público 
812120,Baños públicos 
812130,Sanitarios públicos y bolerías 
812410,Estacionamientos y pensiones para vehículos automotores 
